MEASURE_STATION;DATE;YEAR;MONTH;DAY;NOx;NO2;SO2;NO;PM10;MAGNITUDE_42;MAGNITUDE_30;MAGNITUDE_43;MAGNITUDE_20;MAGNITUDE_35;MAGNITUDE_44;MAGNITUDE_14;MAGNITUDE_9;MAGNITUDE_6
4;2011-01-01;2011;1;1;79.0;36.0;8.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
4;2011-01-02;2011;1;2;172.0;52.0;9.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
4;2011-01-03;2011;1;3;211.0;54.0;9.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
4;2011-01-04;2011;1;4;89.0;38.0;6.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-05;2011;1;5;134.0;47.0;7.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
4;2011-01-06;2011;1;6;62.0;34.0;6.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-07;2011;1;7;68.0;39.0;6.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-08;2011;1;8;70.0;42.0;5.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-09;2011;1;9;68.0;36.0;5.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-10;2011;1;10;72.0;38.0;5.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-11;2011;1;11;64.0;36.0;6.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4;2011-01-12;2011;1;12;374.0;84.0;13.0;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9
